source,reference,strategy,translation,total_log_probs,perplexity,bleu,meteor,comet_ref,comet_wmt22
Шумбагч онгоцнуудын хувьд хир амжилт гаргаснаас нь шалтгаалан дайны дараа Германчуудад олныг эзэмшихэд нь итгэл хүлээлгээгүй.,"Because of their success with submarines, after the war Germans aren't trusted to have many of them.",greedy,The Mongolian translation of the following text is the translation of the Mongolian text of the same sentence: The Mongolian translation of the following sentence:,-33.9375,2.988459581510007,1.8264728862681343,0.07246376811594203,0.356210857629776,0.3562423288822174
Тийм ээ! Заримдаа “Тут хаан” эсвэл “Хүү хаан” хэмээн нэрлэдэг Тутанхамун хаан бол орчин үед хамгийн сайн танигдсан эртний Египетийн хаадын нэг юм.,"Yes! King Tutankhamun, sometimes referred to as ""King Tut"" or ""The Boy King"", is one of the most well known ancient Egyptian kings in modern times.",greedy,"Here is Mongolian text. Here is ""Here comes the elephant!"" ""Here comes the giraffe!""",-27.921875,3.20083418399818,1.6445977401251994,0.13761467889908258,0.4644419252872467,0.3780538737773895
Сонирхолтой нь түүнийг эрт дээр үед чухал хүн гэж тооцдоггүй байсан бөгөөд эртний хаадын ихэнх жагсаалтад бүртгээгүй байдаг.,"Interestingly, he was not considered to be very important in ancient times and was not recorded on most ancient king lists.",greedy,The following is a translation of the Mongolian text: The following is a translation of the Mongolian text:,-14.4609375,1.9909582817129825,0.0,0.022026431718061675,0.3557955324649811,0.38805025815963745
Гэсэн хэдий ч 1922 онд олсон булш нь түүнийг алдартан болгожээ. Хуучны олон булшийг дээрэмдсэн байхад энэ булш үнэндээ огт эвдрээгүй үлдсэн байв.,"However, the discovery of his tomb in 1922 made him a celebrity. While many tombs of the past were robbed, this tomb was left virtually undisturbed.",greedy,"In 1922, the Mongolian government abolished the Mongolian language.",-15.1328125,2.7424568155621576,1.6754971550144475,0.15173981810992487,0.45370474457740784,0.4242084324359894
Тутанхамунтай хамт оршуулсан олон зүйлс сайтар хадгалагдаж үлдсэний дунд үнэт металл болон ховор чулуугаар хийсэн хэдэн мянган эд өлгийн зүйл байна.,"Most of the items buried with Tutankhamun have been well preserved, including thousands of artefacts made from precious metals and rare stones.",greedy,"Here is a translation: Here is a translation: Here is a translation The translation is: The following text is in Mongolian: Таким образом, монгола имеет словарь в который содержит танхамунтай хамт оршуулсан олон зүйлс сайтар хадгалагдаж үлдсэн дуулга",-62.5,1.8682459574322223,0.8522452865706931,0.03861003861003861,0.3367873430252075,0.3871992230415344
"Хигээс дугуйн зохион бүтээснээр Ассирианы дугуйт тэрэг бусад дугуйт тэргүүдээс илүү хөнгөн, хурдан, цэргүүдийг зөөвөрлөхөд илүү сайн бэлтгэгдсэн болжээ.","The invention of spoke wheels made Assyrian chariots lighter, faster, and better prepared to outrun soldiers and other chariots.",greedy,The following Mongolian text is translated into English: The following Mongolian text is translated into English:,-14.328125,2.1257227072915086,1.7197366808945818,0.023148148148148147,0.3576190173625946,0.3822006583213806
Тэдний үхэлд хүргэх хулгавч нум нь дайсны хуягыг нэвт сүлбэж чадах юм. Ойролцоогоор МЭӨ 1000-д оны үед Ассирчууд морин цэрэгтэй нүүр тулсан байна.,"Arrows from their deadly crossbows could penetrate the armor of rival soldiers. About 1000 B.C., the Assyrians introduced the first cavalry.",greedy,The following Mongolian text is translated into English: The following Mongolian text is translated into English: The following Mongolian text is translated into English: The following Mongolian text is translated into English: The following Mongolian text is translated into English:,-20.34375,1.5562132006499654,0.0,0.0574712643678161,0.30199939012527466,0.3242615759372711
Морьт цэрэг бол морины нуруун дээрээс тулалддаг арми юм. Эмээлийг хараахан зохион бүтээгээгүй байсан тул Ассирийн морьт цэргүүд мориныхоо нүцгэн нуруун дээр суугаад тулалддаг байв.,"A cavalry is an army that fights on horseback. The saddle had not yet been invented, so the Assyrian cavalry fought on the bare backs of their horses.",greedy,"Mongolian text: ""Moriori"" means ""people of the mountains"".",-17.875,3.056246411227913,1.109727645289861,0.051194539249146756,0.4223158061504364,0.41662535071372986
"Бидний мэдэх олон Грек улс төрч, судлаачид, болон жүжигчид бий. Магадгүй энэхүү түгээмэл болсон соёлын хамгийн алдартай нэг нь Хомер байж болох, дотогт хараагүй яруу найрагч, Грекийн яруу найргын 2 нэрийн хуудас болсон дээжисийг зохиосон нь: Оддисей болон Илиад юм.","We know many Greek politicians, scientists, and artists. Possibly the most known person of this culture is Homer, the legendary blind poet, who composed two masterpieces of Greek literature: the poems Iliad and Odyssey.",greedy,The following Mongolian text is translated into English: The following Mongolian text is translated into English:,-15.28125,2.235078422438834,0.7117008760062348,0.0516795865633075,0.34754908084869385,0.38385120034217834
Сопокл болон Аристопэйн нар өдгөө ч алдартай жүжгийн зохиолчид бөгөөд тэдний жүжгүүдийг дэлхийн уран зохиолын агуу бүтээлүүдийн дотор тооцдог.,Sophocles and Aristophanes are still popular playwrights and their plays are considered to be among the greatest works of world literature.,greedy,Mongolian text: The Mongolian army is now under the command of General Rustam Aydarbayev.,-27.984375,3.376068802865475,2.21209733246487,0.09345794392523364,0.4074637293815613,0.4735181927680969
"Бас нэгэн олноо танигдсан Грек бол математикч Петхогорус, ихэнхдээ танигдсан нь түүний алдартай болсон зөв гурвалжингын хажуугын холбоосын онол юм.","Another famous Greek is a mathematician Pythagoras, mostly known for his famous theorem about relations of the sides of right triangles.",greedy,The following Mongolian text is translated into English: The following Mongolian text is translated into English:,-14.171875,2.108313118623272,1.6268011973185224,0.06666666666666667,0.3504774272441864,0.37649258971214294
Хинди хэлээр хэдэн хүн ярьдаг талаар янз бүрийн тоо байдаг. Энэ нь дэлхийн хамгийн их хүн ярьдаг хэлний хоёрдугаар болон дөрөвдүгээр хооронд байдаг гэж тооцогддог.,There are varying estimates for how many people speak Hindi. It is estimated to be between the second and fourth most commonly spoken language in the world.,greedy,The following is a translation of the Mongolian text: The following is a translation of the Mongolian text:,-13.5390625,1.9054482103056314,1.6066694932016616,0.07117437722419928,0.46827536821365356,0.3942704498767853
Эх хэлээр ярих хүмүүсийн тоо нь ойр аялагтай хэлний тоог оруулсан эсхээс хамаарч зөрүүтэй гардаг.,The number of native speakers varies depending on whether or not very closely related dialects are counted.,greedy,Mongolian text: The following is a translation of the Mongolian text of the original Mongolian text.,-21.1875,2.7426608749999564,2.8265205879007453,0.08333333333333333,0.44258391857147217,0.375370055437088
"Тооны хувьд 340 саяас 500 сая хүн ярьдаг гэсэн тооцоо байна, 800 сая хүн уг хэлийг ойлгож чадна гэжээ.","Estimates range from 340 million to 500 million speakers, and as many as 800 million people can understand the language.",greedy,"The total number of prisoners is 340, and the number of released prisoners is 500.",-15.0625,2.308979277240994,4.4857451372357415,0.19832041343669246,0.4917795956134796,0.431684672832489
"Хинди болон УРду хэл нь үгсийн сангийн хувьд ойролцоо хэдий ч бичиглэлийн хувьд ялгаатай: өдөр тутмын ярианд, хөөрөлдөж буй хүмүүс нт ихэнхдээ нэгнээ ойлгож чаддаг.","Hindi and Urdu are similar in vocabulary but different in script; in everyday conversations, speakers of both languages can usually understand each other.",greedy,"Mongolian text: The Mongolian word for ""good"" is ""УРду"", and the word for ""bad"" is ""хэл"".",-32.8125,2.788184382396333,1.8264728862681343,0.05747126436781609,0.4120653569698334,0.387869656085968
"15-р үууны үед, хойд Эстоны нь Германы соёлын нөлөөнд ихээр автсан байсан.","Around the 15th century, northern Estonia was under great cultural influence of Germany.",greedy,"15-ru, the Mongolian text is translated as ""15 years old, the youngest of the three sons of Emperor Etsunna.",-49.875,5.2724755706090916,2.1300733682208985,0.12658227848101264,0.4277587831020355,0.3752039968967438
Зарим Герман санваартнууд Бурхныг уугуул хүмүүст ойртуулахын тулд Эстонийн үсгийн хэлийг зохион бүтээжээ.,"Some German monks wanted to bring God closer to the native people, so they invented the Estonian literal language.",greedy,"Mongolian text: The Mongolian government has announced that the Mongolian parliament will convene on March 1, 2015.",-32.28125,3.838386451354898,2.3968692309050215,0.09569377990430622,0.483757346868515,0.38829657435417175
"Энэ нь Герман цагаан толгойд суурилсан бөгөөд ""Õ/õ"" гэсэн нэг тэмдэгтийг нэмжээ.","It was based on the German alphabet and one character ""Õ/õ"" was added.",greedy,"Mongolian text: ""Õ/õ"" is written as ""Õ/õ"".",-7.734375,1.5367772056257567,21.12743815525968,0.23885350318471338,0.5809865593910217,0.5035343170166016
Цаг хугацаа өнгөрөх тусам Германчуудаас зээлсэн олон үгс эвсэн нэгджээ. Энэ нь соён гэгээрүүлэгчдийн гүн ухааны эхлэл байв.,"As time passed, many words that were borrowed from German coalesced. This was the beginning of enlightenment.",greedy,Mongolian text: The Mongolian army defeated the Turks.,-16.109375,3.452790319142752,1.8357366957662442,0.052631578947368425,0.4330500066280365,0.42133012413978577
"Уламжлалаар, титэм залгамжлагч нь сургуулиа төгсөөд шууд цэрэгт явдаг.","Traditionally, the heir to the throne would go straight into the military after finishing school.",greedy,"Mongolian text: The Mongolian word for ""good"" is ""luamjlaar"", and the word for ""bad"" is ""titemzgarlamjlagch"".",-48.5625,3.589311948441666,1.8264728862681343,0.1111111111111111,0.4213413894176483,0.3424375355243683
"Хэдийгээр, Чарлиз их сургуульд орохдоо Кембриджид Триниту Коллежид явж, Хүн судллал, Архиологи дараа нь Түүхийг 2:2 голч дүнтэйгээр сурсан байна. (2р зэргийн доод төвшиний батламжтай)","However, Charles went to university at Trinity College, Cambridge where he studied Anthropology and Archaeology, and later History, earning a 2:2 (a lower second class degree).",greedy,"Mongolian text: Held by the Mongolian authorities, the three provinces of Khamchad, Charkhi and Termitukkollel, and the two districts of Nankai and Torkh.",-66.875,4.5717056536172205,2.8449170281686236,0.09230769230769231,0.4174656271934509,0.34798184037208557
Чарлиз нь Британы Хааны гэр бүлээс диплом гардаж авсан анхны хүн болсон.,Charles was the first member of the British Royal Family to be awarded a degree.,greedy,Mongolian text: The Mongolian army is advancing towards the border with Russia.,-22.625,3.7843810746149633,2.9275822595890535,0.12658227848101264,0.4532993733882904,0.43093639612197876
Европын Турк нь тухайн улсын 3 хувийг эзэлдэг нь (Балканы хойгын Румилиа болон Зүүн трасс юм.),European Turkey (eastern Thrace or Rumelia in the Balkan peninsula) includes 3% of the country.,greedy,The Mongolian translation: The Mongolian translation of the following Russian translation: The Russian translation of the following Mongolian translation:,-23.03125,2.424965524754501,3.8229746997386336,0.13241220495106504,0.40654218196868896,0.3622392416000366
Түркийн газар нутаг нь 1600 (1000 мил) давсан км уртта бөгөөд 800(500 мил) км өргөн тэгш өнцөгт шахуу хэлбэртэй болно.,"The territory of Turkey is more than 1,600 kilometres (1,000 mi) long and 800 km (500 mi) wide, with a roughly rectangular shape.",greedy,"The total area of Mongolia is 1600,000 square kilometres (1000,000 sq mi) and its total area under water is 800,000 square kilometres (500,000 sq mi).",-20.171875,1.7003579977259395,5.1143785080819955,0.29305078274150437,0.6962143182754517,0.7172834873199463
"Туркийн газар нутаг, нуурууд нь 783,562 квадрат километр (300,948 кв миль) байдгаас 755,688 квадрат километр (291,773 кв миль) нь баруун өмнөд Азид, 23,764 квадрат километр (9,174 кв миль) нь Европт байдаг.","Turkey's area, including lakes, occupies 783,562 square kilometres (300,948 sq mi), of which 755,688 square kilometres (291,773 sq mi) are in south west Asia and 23,764 square kilometres (9,174 sq mi) in Europe.",greedy,"The total area of Turkey is 783,562 square kilometres (300,948 sq mi), of which 755,688 square kilometres (291,773 sq mi) are in the Republic of Kazakhstan, 23,764 square kilometres (9,174 sq mi) in the Republic of Armenia, and 9,174 square kilometres (23,764 sq mi) in the Republic of Azerbaijan.",-19.484375,1.2879397275011124,47.00698467545416,0.6978550395764108,0.7820083498954773,0.5564790368080139
Туркийн газар нутаг нь хэмжээгээрээ дэлхийд 37-д ордог бөгөөд Их Британи болон Францын нийслэлийг нийлүүлсэнтэй тэнцэх хэмжээтэй юм.,"Turkey's area makes it the world's 37th-largest country, and is about the size of Metropolitan France and the United Kingdom combined.",greedy,"The following is a translation of the Mongolian text. Turkyin Gazar Nütagi 37-year-old French woman from Brittany, who was kidnapped in Mongolia.",-39.84375,3.121747237657487,2.075273865705644,0.12,0.40265408158302307,0.41315630078315735
"Турк улс нь баруун талаараа Эгийн тэнгисээр, хойд талаараа Хар тэнгисээр, өмнөд талаараа Газар дундын тэнгисээр гээд гурван талаараа далайгаар хүрээлэгдсэн байдаг.","Turkey is encircled by seas on three sides: the Aegean Sea to the west, the Black Sea to the north and the Mediterranean Sea to the south.",greedy,The following is a translation of the Mongolian text: The following is a translation of the Mongolian text:,-14.9609375,2.038930886505094,1.6422773666319253,0.10344827586206895,0.3383428156375885,0.3931502103805542
"Люксембург урт удаан түүхтэй, гэвч тусгаар тогтнол нь 1839 онд хамаарна.",Luxembourg has a long history but its independence dates from 1839.,greedy,"The capital of Mongolia is Lulichembur, founded in 1839.",-12.4921875,2.183134566848115,6.844195245453219,0.15756302521008406,0.6376674175262451,0.4451431334018707
Өнөөгийн Бельгийн хэсэг өмнө нь Люксембургийн хэсэг байсан ч 1830-аад оны Бельгийн хувьсгалын дараа Бельги улсынх болжээ.,Present-day parts of Belgium were part of Luxembourg in the past but became Belgian after the 1830s Belgian Revolution.,greedy,The Mongolian translation of the text is as follows: The Mongolian translation of the text is as follows:,-21.03125,2.72232990191618,2.707657626755448,0.10000000000000002,0.41668108105659485,0.4111395478248596
Люксэнбург нь үргэлжид дундийг сахисан улс байхыг оролдсон хэдий ч дэлхийн 1 болон 2-р дайнд Германы талд эзлэгдэж байсан байна.,Luxembourg has always tried to remain a neutral country but it was occupied in both World War I and World War II by Germany.,greedy,The following Mongolian text is translated into English: The following Mongolian text is translated into English:,-15.28125,2.235078422438834,0.0,0.0,0.35141581296920776,0.41439318656921387
1957 онд Люксембург нь өдгөө Европын Холбоо гэдгээр мэдэгдэх болсон байгууллагын үүсгэн байгуулагч гишүүн болжээ.,In 1957 Luxembourg became a founding member of the organization which is today known as the European Union.,greedy,1957: The Soviet Union invaded Mongolia.,-8.8046875,2.4120300805653363,1.8376089065437553,0.11173184357541899,0.5581713914871216,0.6428209543228149
Дракиал Зонг бол Паро дүүрэг (Фондий тосгоны) дахь нурсан цайзын туйр бөгөөд буддын сүм юм.,The Drukgyal Dzong is a ruined fortress and Buddhist monastery in the upper part of the Paro District (in Phondey Village).,greedy,Mongolian text: Darik Zongg Bol Paro Düürg (Fondey Toshgoun) is a story of a man who was born blind.,-46.34375,3.6230868696252934,4.312903019642886,0.14644351464435146,0.4198940396308899,0.42955347895622253
"1649 онд өгүүлсэнээр бол, Забдранг Нгаванг Намгиел энэхүү цайзыг Төвд-Монголын эсрэг тулаанд ялалт байгуулсанаа тэмдэглэж байгуулсан байна.","It is said that in 1649, Zhabdrung Ngawang Namgyel created the fortress to commemorate his victory against the Tibetan-Mongol forces.",greedy,"1649, the year of the death of the last Mongolian emperor, Zhabdrung Ngawang Namgyel, the last of the Tövde-Mongols, was buried in the tomb of the Tövde Monk.",-46.1875,2.390403700807194,9.25329498915617,0.2979530757308535,0.5581640005111694,0.4539848268032074
1951 онд гал гарсны улмаас Друкгял Жоны зарим шүтээн тухайлбал Жабдрунг Нгаванг Намгяал зэрэг шүтээн л үлджээ.,"In 1951, a fire caused for only some of the relics of the Drukgyal Dzong to remain, such as the image of Zhabdrung Ngawang Namgyal.",greedy,1951: The Mongolian army invaded the Kazakhs.,-18.015625,3.998092241377244,0.7598816677746931,0.07662835249042145,0.38848593831062317,0.38448843359947205
"Галын дараа, цайз нь хадаглагдан хамгаалагдаж, Бутаны цуутай нэгэн үзэгсэлэнт газар болон үлдсэн байна.","After the fire, the fortress was preserved and protected, remaining to be one of Bhutan's most sensational attractions.",greedy,"The Mongolian word for ""good"" is ""Galyn Dara,"" the Mongolian word for ""bad"" is ""Taiz Nez,"" and the Mongolian word for ""fair"" is ""Batun Süütan,"" and the Mongolian word for ""poor"" is ""Taiz Nez,"" and the Mongolian word for ""ill"" is ""Taiz Nez.""",-61.25,2.055642056275772,0.8322093046856479,0.13157894736842107,0.34726908802986145,0.3139176070690155
18-р зууны туршид Камбож нь Тайланд болон Вьетнам гэсэн хоёр хүчирхэг хөршийн хооронд хавчигдаж байжээ.,"During the 18th century Cambodia found itself squeezed between two powerful neighbors, Thailand and Vietnam.",greedy,18-р туршид Камбож нь Тайланд болон Вьетнам гэсэн хоёр хүчирхэг хөршийн хооронд хавчигдаж байжээ.,-13.8828125,1.246528020629173,2.2869567780619007,0.029761904761904767,0.7100985646247864,0.8176636099815369
Дайсчууд 18-р зуунд Камбожийг хэд хэдэн удаа эзлэн түрэмгийлсэн бөгөөд 1772 онд тэд Пном Пэнийг устгажээ.,The Thais invaded Cambodia several times in the 18th century and in 1772 they destroyed Phnom Phen.,greedy,"Mongolian text: The 18th century Mongolian poet, Daischuud Khan, wrote a poem titled, 1772, in praise of the Queen of the North.",-44.75,3.7291356239273608,3.652945772536268,0.25241675617615467,0.519528329372406,0.4479592740535736
18-р зууны сүүлийн жилүүдэд Ветнамыууд мөн л Камбожийг эзэслсэн байна.,In the last years of the 18th century the Vietnamese also invaded Cambodia.,greedy,18-р зууны сүүлийн жилүүдэд Ветнамыууд мөн л Камбожийг сын тулсан байна.,-28.125,1.7550546569602985,2.8398387225677895,0.036231884057971016,0.4448038935661316,0.6661929488182068
Венисуелийн арван найман хувь нь ажилгүй бөгөөд тэдгээр хүмүүс ихэнхдээ албан бус эдийн засагт хамрагдан ажиллдаг байна.,"Eighteen percent of Venezuelans are unemployed, and most of those who are employed work in the informal economy.",greedy,The Mongolian translation: Ventsuvilein Arvan has been sentenced to death for murdering his wife and her lover.,-30.390625,3.0819998976954146,2.2840528494190804,0.07537688442211055,0.4399123787879944,0.4164923429489136
"Үйлчилгээний салбарт ажилладаг Венесуэлчүүдийн гуравны хоёр нь салбарын дөрөвний нэг, хөдөө аж ахуйн салбарын тавны нэгтэй дүйцдэг.","Two thirds of Venezuelans who work do so in the service sector, nearly a quarter work in industry and a fifth work in agriculture.",greedy,"The Mongolian translation of the text is the translation of the Mongolian text of the same title, which is the translation of the Mongolian text of the same title, which is the translation of the Mongolian text of the same title.",-35.96875,2.083514481560023,1.176877973200725,0.07194244604316548,0.3388294279575348,0.34852689504623413
"Венисуелийн чухал үйлдвэр бол газрын тосны үйлдвэр, улсаараа цэвэр експортлогч хэдий ч зөвхөн нэг хувийн ажиллах хүч л энэ салбарт ажилладаг байна.","An important industry for Venezuelans is oil, where the country is a net exporter, even though only one percent work in the oil industry.",greedy,The Mongolian text is as follows: The Mongolian text is as follows:,-12.984375,2.376490928745878,1.3343744820839107,0.14474708171206227,0.3721664547920227,0.38191667199134827
"Үндэсний тусгаар тогтнолын эхэн үед, Сингапурийн Батоникийн Цэцэрлэгийн мэргэжилтэнгүүд тэрхүү арлыг халуун орны цэцэрлэгэн хот болоход тусаа хүргэсэн байна.","Early in the nation's independence, Singapore Botanic Gardens' expertise helped to transform the island into a tropical Garden City.",greedy,"The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation",-27.234375,1.313038280652002,0.4312572865610176,0.032679738562091505,0.2875024676322937,0.2759380042552948
1981 онд Ванда Мисс Жоакуйм буюу эрлийз цахирмааг үндэсний цэцгээр сонгож байжээ.,"In 1981, Vanda Miss Joaquim, an orchid hybrid, was chosen as the nation's national flower.",greedy,1981: The Mongolian village of Vanda Misz Jowakuym was destroyed by the earthquake.,-29.484375,3.6035855929474914,3.0098834049041305,0.12820512820512822,0.4811902940273285,0.4457779824733734
"Жил бүрийн Аравдугаар сарын орчимд 1,5 сая шахуу өвсөн тэжээлтэн өмнөд талруу нүүдэлдэг, Мара голыг гатлан хойд уулнаас бороог зорино.","Every year around October nearly 1.5 million herbivores travel towards the southern plains, crossing the Mara River, from the northern hills for the rains.",greedy,"Mongolian text: The story of the Mongolian horse, which is 1.5 meters long and weighs 5 tons, is told in the following story.",-40.96875,3.597623316213397,2.172054551709621,0.12962962962962962,0.45536717772483826,0.37477704882621765
"Дөрвөн сар орчимд бороо орсны дараа нь баруунаар хойд зүг рүү эргэж, Мара голыг давдаг.","And then back to the north through the west, once again crossing the Mara river, after the rains in around April.",greedy,The Mongolian translation: The Mongolian translation: The Mongolian translation:,-16.28125,2.7664865593907,0.0,0.06578947368421052,0.29442015290260315,0.362864226102829
"Серингетийн бүсэд Серингетийн үндэсний цэцэрлэгт хүрээлэн, Нгоронгоро дархан цаазтай бүс нутаг болон Танзаны Масвагын ангийн отго, Кенийн Маасай Мара үндэсний цэцэрлэгт хүрэээлэн багтдаг.","The Serengeti region contains the Serengeti National Park, the Ngorongoro Conservation Area and Maswa Game Reserve in Tanzania and the Maasai Mara National Reserve in Kenya.",greedy,"The Mongolian translation: The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation of the text is ""The Mongolian translation of the text",-29.65625,1.3452266340345378,0.5181694950969821,0.05714285714285714,0.26264744997024536,0.25313201546669006
"олон талд мэдээлэлийн сувгийн бий болгохын тулд ердийн болон уламжлалт чадвар шаардлагатай дээр нэмээд олон талт сургалтаас олж авсан (түүхийн сабар, аудио болон видео засварлах, түүх өгүүлэх гэх мэт) чадварыг хэрхэн эзэмшисэнээс хамаарна.","Learning to create interactive media requires conventional and traditional skills, as well as tools mastered in interactive classes (storyboarding, audio and video editing, story telling, etc.)",greedy,Mongolian text: The Mongolian language is a language of the Mongols.,-20.28125,3.5522390571826796,0.6632546887897792,0.016129032258064516,0.3659752905368805,0.4450424313545227
"Медиа бүтээх тухай таамаглалаа дахин үнэлж, шугаман бус замаар сэтгэж сурахыг интерактив дизайн танаас шаарддаг.",Interactive design requires that you re-assess your assumptions about media production and learn to think in a non-linear ways.,greedy,"Mongolian text: The following is a translation of the Mongolian text, which is based on the translation by the author, and is intended to be informative, not prescriptive.",-39.875,2.855771702729376,1.5883027492953543,0.11737089201877934,0.4792977273464203,0.42517992854118347
Интерактив дизайн нь төслийн бүрэлдэхүүн хэсгүүдийг бие биетэй нь холбохыг шаардахаас гадна тус тусад нь ангид байдлаар утга учиртай болгодог.,"Interactive design requires that components of a project connect to each other, but also make sense as a separate entity.",greedy,The following is a translation of the Mongolian text: The following is a translation of the Mongolian text:,-14.90625,2.0336280783497696,2.2799725391172525,0.06880733944954126,0.38871249556541443,0.40200379490852356
"Томруулж, жижигрүүлдэг линзийн сул тал нь фокусын нарийн төвөгтэй байдал бөгөөд фокусын ялгаатай уртуудад хүрэх линзийн хэд хэдэн элементүүд нь гол линзэд зориулснаас хамаагүй их байдаг.",The disadvantage of zoom lenses is that the focal complexity and number of lens elements required to achieve a range of focal lengths is much greater than for prime lenses.,greedy,"The following Mongolian text is translated into English: The following text is from the Mongolian translation of the text by Tumaulyal, Ziziguluddegi, which is translated into English by the author.",-55.1875,3.4088973760989325,1.7035962947530545,0.09584664536741214,0.37708887457847595,0.3636924624443054
Линзний үйлдвэрлэгчид линзийг илүү өндөр стандартаар үйлдвэрлэдэг тул энэ нь асуудал байхаа больж байна.,This is becoming less of an issue as lens manufacturers achieve higher standards in lens production.,greedy,The Mongolian translation of the text is as follows: The Mongolian translation of the text is as follows:,-16.921875,2.2384945665620015,2.5197593442434796,0.08670520231213873,0.4294973909854889,0.41351112723350525
Энэ нь таталттай линзэд тохируулгатай фокусын урт бүхий линзээр авсан зургын чанартай харьцуулам зураг авах боломжийг бий болгосон юм.,This has allowed zoom lenses to produce pictures of a quality comparable to that achieved by lenses with fixed focal length.,greedy,"The following is a translation of the Mongolian text. Here is The following is a translation: Here is Here is he translated: ""Таким образом, монгола словарь вам необходимо включить всё, которое, словарьом, указанное вами, содержит, исключительно, """"урт"""", """"улс""""",-95.5,2.598670582919522,0.8237054296530683,0.05859374999999999,0.26695188879966736,0.31185826659202576
Татдаг линзийн өөр нэгэн сул тал нь линзийн хамгийн их өрц (хурд) ихэвчлэн бага байдаг явдал юм.,Another disadvantage of zoom lenses is that the maximum aperture (the speed) of the lens is usually lower.,greedy,The following is a translation of the Mongolian text. Tatar language: Tatar language: Tatar language: Tatar language:,-26.71875,2.596699125758622,4.108053662461269,0.176303317535545,0.2962895929813385,0.33617308735847473
Энэ нь хямдхан линзээр бага гэрэлтэй үед нэмэлт гэрэлгүй зураг авахыг хэцүү болгодог.,This makes inexpensive zoom lenses hard to use in low-light conditions without a flash.,greedy,Mongolian text: The following is a translation of the Mongolian text.,-14.953125,2.7098004567904996,3.149696072246702,0.06756756756756756,0.30737829208374023,0.3874261975288391
Киног DVD формат руу хөрвүүлэх гэж оролдоход гардаг хамгийн түгээмэл асуудлын нэг нь хэтрүүлэн уншуулах байдаг.,One of the most common problems when trying to convert a movie to DVD format is the overscan.,greedy,Mongolian text: The following is a translation of the Mongolian text of the translation of the DVD: The translation of the Mongolian text of the translation of the DVD:,-25.203125,2.054616650369704,3.053216387177772,0.14778325123152708,0.4629046618938446,0.4130410850048065
Ихэнх телевизүүд нь олон нийтэд таалагдах үүднээс хийгдсэн байдаг.,Most televisions are made in a way to please the general public.,greedy,The Mongolian translation of the text is: The Mongolian translation of the text is:,-14.9609375,2.4110326641112163,2.445593937240363,0.03759398496240602,0.41911861300468445,0.3850747346878052
"Энэ шалтгааны улмаас зурагтаар үзэж байгаа бүх зүйлийн дээд, доод, хоёр талын захыг нь таслан авсан маягтай байдаг.","For that reason, everything you see on the TV had the borders cut, top, bottom and sides.",greedy,The Mongolian text is as follows: The Mongolian text is as follows:,-15.6875,2.8457690099869377,0.0,0.04926108374384236,0.40120723843574524,0.38228991627693176
Энэ нь зургийг нийт дэлгэцийг хамруулахаар хийгдсэн. Түүнийг хэт том ба оверскан гэж нэрэлдэг.,This is made to ensure that the image covers the whole screen. That is called overscan.,greedy,The following is a translation of the Mongolian text: The following is a translation of the Mongolian text:,-13.7109375,1.9211073906050737,2.707657626755448,0.10989010989010987,0.4203576445579529,0.35911962389945984
Харамсалтай нь та DVD хийх үед захын хэсэг нь танагдах нь гарцаагүй бөгөөд хэрэв видеоны доод хэсэгт хэт тулсан хадмалтай бол бүрэн харагдахгүй байх болно.,"Unfortunately, when you make a DVD, it's borders will most likely be cut too, and if the video had subtitles too close to the bottom, they won't be fully shown.",greedy,"Mongolian text: The film is titled ""Harmless"" and is a remake of the Japanese film, ""Harmless"".",-32.75,3.220842132331647,1.4613664427038573,0.11235955056179774,0.48036691546440125,0.3819812834262848
"Дундад зууны үеийн уламжлалт цайз нь урт хугацааны туршид уран сэтгэмж, хүлээн авалт, Артурын баатарлаг явдлын дүр төрхийг бий болгож иржээ.","The traditional medieval castle has long inspired the imagination, conjuring up images of jousts, banquets and Arthurian chivalry.",greedy,"The following is a translation of the Mongolian text. Dundar Zuyunyunyunyu is a city in the northwestern part of Mongolia, located in the Taiga, near the border with Russia.",-45.125,2.788679487497118,1.7577459356554814,0.13513513513513514,0.4340059757232666,0.3953370153903961
